report;sys_time;sim_state;service_state;nr_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;nr_neighbors;cdma_neighbors;rssi_strongest;nstrong;tech;mcc;mnc;mnc_master;lac_tac_sid;long_cid;node_id_nid;cid_bid;psc_pci;nrtac;nrnci;nrpci;nrarfcn;rssi;rsrq;rssi_ev;ecio_ev;rssnr;nrssrsrp;nrssrsrq;nrsssinr;nrcsirsrp;nrcsirsrq;nrcsisinr;slev;ta;gps;accuracy;lat;long;altitude;speed;bearing;band;arfcn;bw;bwlist;thp_rx;thp_tx
21;20240209070825;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-92;-10;2147483647;2147483647;12;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2;1799;49.8415617;18.4547492;0;0;0;-1;2147483647;2147483647;10000;0;0
22;20240209070830;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-78;-11;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2;1799;49.8415617;18.4547492;0;0;0;-1;2147483647;2147483647;10000;0;0
23;20240209070835;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-76;-7;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2;1799;49.8415617;18.4547492;0;0;0;-1;2147483647;2147483647;10000;0;0
24;20240209070840;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-92;-9;2147483647;2147483647;11;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2;1799;49.8415617;18.4547492;0;0;0;-1;2147483647;2147483647;10000;0;0
25;20240209070845;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-83;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
26;20240209070850;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-83;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
27;20240209070855;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-83;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
28;20240209070900;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-83;-7;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
29;20240209070905;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-75;-7;2147483647;2147483647;21;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
30;20240209070910;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-75;-7;2147483647;2147483647;21;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
31;20240209070915;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-70;-9;2147483647;2147483647;23;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
32;20240209070920;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-69;-7;2147483647;2147483647;22;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
33;20240209070925;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-69;-7;2147483647;2147483647;22;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
34;20240209070930;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401164;1567;12;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-78;-11;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;10000;0;0
35;20240209070935;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401157;1567;5;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-74;-8;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
36;20240209070940;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401157;1567;5;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-76;-9;2147483647;2147483647;22;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
37;20240209070945;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401157;1567;5;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-79;-11;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
38;20240209070950;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401157;1567;5;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-79;-11;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
39;20240209070955;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401157;1567;5;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-80;-15;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
40;20240209071000;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
41;20240209071005;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-86;-8;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
42;20240209071010;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-8;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
43;20240209071015;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-10;2147483647;2147483647;22;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
44;20240209071020;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-6;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
45;20240209071025;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-92;-10;2147483647;2147483647;13;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
46;20240209071030;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-11;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
47;20240209071035;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-9;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
48;20240209071040;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-9;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
49;20240209071045;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-11;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
50;20240209071050;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401158;1567;6;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-96;-17;2147483647;2147483647;0;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
51;20240209071055;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401921;1570;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-100;-17;2147483647;2147483647;-7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
52;20240209071100;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401921;1570;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-102;-15;2147483647;2147483647;3;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
53;20240209071105;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401921;1570;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-103;-12;2147483647;2147483647;8;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
54;20240209071110;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401921;1570;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-11;2147483647;2147483647;2;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
55;20240209071115;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401921;1570;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-97;-11;2147483647;2147483647;2;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
56;20240209071120;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401921;1570;1;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-96;-18;2147483647;2147483647;-1;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
57;20240209071125;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-94;-14;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
58;20240209071130;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-12;2147483647;2147483647;3;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
59;20240209071135;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-12;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
60;20240209071140;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-10;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
61;20240209071145;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-10;2147483647;2147483647;6;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
62;20240209071150;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-12;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
63;20240209071155;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-98;-12;2147483647;2147483647;5;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
64;20240209071200;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-10;2147483647;2147483647;7;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
65;20240209071205;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-9;2147483647;2147483647;12;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
66;20240209071210;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-14;2147483647;2147483647;9;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
67;20240209071215;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-9;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
68;20240209071220;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-9;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
69;20240209071225;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-88;-11;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
70;20240209071230;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-9;2147483647;2147483647;20;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
71;20240209071235;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-89;-10;2147483647;2147483647;16;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
72;20240209071240;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-10;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
73;20240209071245;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-90;-10;2147483647;2147483647;19;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
74;20240209071250;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-91;-11;2147483647;2147483647;23;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
75;20240209071255;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-93;-10;2147483647;2147483647;17;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
76;20240209071300;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-95;-11;2147483647;2147483647;18;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
77;20240209071305;READY;IN_SERVICE;NONE;VODAFONE CZ;23003;0;LTE;IDLE;UNKNOWN;UNKNOWN;0;0;0;0;0;0;0;2147483647;0;LTE;230;3;2147483647;31015;401923;1570;3;2147483647;2147483647;9223372036854775807;2147483647;2147483647;-96;-9;2147483647;2147483647;14;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647;0;-1;-1.0;-1.0;-1;-1;-1;-1;2147483647;2147483647;20000;0;0
